CUSTOMER_ID,INDUSTRY,EMP,ANNUAL_SALES,PROVINCE,MOBILITY,INTERNET
127663,Construction,54,2419128.64,AB,7648.280138807668,2410.5672878087353
124677,Finance and Insurance,10,200325,BC,1297.8767728088108,1947.6686207503333
120551,Construction,30,968341.84,AB,9471.46113349555,1422.7009034874295
121698,Construction,60,2557730,BC,5411.740937221121,1560.1126382580965
126635,Construction,233,8277373,BC,7312.1873995001415,1176.9080065554072
125318,Construction,319,16378031,BC,13088.762846897029,1026.6320055794486
125698,Finance and Insurance,NA,1510649,BC,4757.154840075945,8589.16243474168
120678,Food Services,10,648471,BC,850.3686128742852,6765.35226634597
125165,Education,27,1782066,AB,1250.420671151728,1251.9150349442004
123871,Agriculture,85,3814589,BC,4551.085238508739,2110.46068588961
126842,Education,NA,3304517,AB,5494.967342227692,2381.4318519576764
121135,Food Services,10,248794.19999999998,AB,2258.862847175161,5490.806756075109
126299,Construction,96,4980697,BC,7739.836541027482,2170.1712616839905
121340,Healthcare,52,2804845,BC,4862.779637273923,9125.254670131257
122620,Food Services,30,1749140,BC,1207.9038764705601,1574.1753132281672
120126,Food Services,10,526874,BC,1684.363195228181,2154.9776876343426
128022,Food Services,25,593772.6,AB,999.1185251325265,1762.6181814694346
128788,Construction,51,2591791,BC,3687.520274989288,1860.9961859961518
129157,Construction,752,20742445.92,AB,15494.89553411692,4386.82936713456
127349,Food Services,NA,3021442,BC,2241.536565421625,3409.39578300778
129522,Construction,57,NA,BC,2870.572187130544,1957.5365664067679
122195,Agriculture,NA,NA,AB,5001.021077894887,722.4456697625114
124888,Healthcare,98,5296696,AB,3241.8420074975265,1649.539321603876
122648,Food Services,10,462771,BC,1593.9087625512223,2641.189336654532
128233,Food Services,NA,239115.59999999998,AB,2968.4373686588738,0
128790,Food Services,41,895448.4,AB,2115.7512497451867,7342.10655317348
128796,Construction,NA,19110318,BC,13565.736625175934,10718.054677332517
121607,Food Services,35,1160559,AB,703.7263426006679,6089.245249303598
120134,Food Services,32,1087336.8,AB,774.2346725596651,7449.47071407635
129160,Finance and Insurance,39,2128263,BC,3257.452875296255,10072.922028129751
122521,Food Services,11,498778,BC,1987.5796991699924,1377.8451083520729
124001,Food Services,53,1632674,BC,1053.4284233002859,2105.1269915402513
121662,Healthcare,56,2810905,AB,3854.6084742249127,1447.2805179324412
126239,Food Services,37,1146195,AB,551.2582099618694,1221.2589512900302
121401,Food Services,13,330800.39999999997,AB,802.3370557606185,2296.2864919140693
126674,Healthcare,125,5650324,BC,2781.022516132101,9244.80844179341
129823,Agriculture,83,4593871,BC,7195.96039068338,7841.0096545358865
125262,Finance and Insurance,10,696475.5,AB,5281.098678132519,2275.2703356941297
120769,Construction,87,2863550.8,AB,3977.587757115027,6208.086550557184
126994,Food Services,165,4913731.2,AB,2722.778452826535,3462.685395388348
121488,Food Services,NA,571640,BC,6705.038241013598,1780.6556097295743
128283,Food Services,24,1285699,BC,2032.6238792399777,1819.758979065163
128661,Education,26,1175826,AB,690.6510181986839,3574.059417454544
122325,Construction,NA,7770410.24,AB,7017.138227077887,1808.9715642169112
126517,Education,10,494896,BC,2482.0671053228357,1353.2013274991589
129726,Education,10,467283,AB,3755.509049413304,2551.0989315338434
120285,Healthcare,177,10832880,BC,4491.720716707823,2837.9333432802614
122832,Construction,80,3224361,BC,6584.779600979763,1268.9845326957966
127591,Construction,69,3168083,BC,3326.569592605223,1498.7361100892729
124794,Healthcare,NA,5139386,BC,2080.762588660071,1967.9485734224766
124948,Food Services,10,363637,BC,1062.3301800952313,4666.811785957864
122348,Construction,116,4256609,BC,4745.389408958374,1452.1145900718222
125538,Food Services,40,1333797.5999999999,AB,362.04313146190344,5271.006514583772
122219,Agriculture,NA,1412215,AB,10789.206367675033,1313.627415264798
126192,Construction,39,1327538.36,AB,1213.6557072533683,2039.1494195857167
128354,Food Services,10,449563,BC,3766.877753649427,2370.7213088981
128146,Construction,NA,8466147,BC,7686.055944857746,2688.412850777016
124267,Food Services,26,1599620,BC,853.8105194947543,9791.211287568081
125883,Agriculture,26,1780104,AB,2195.845020395607,1980.4812129679065
126097,Agriculture,NA,2994991,BC,2421.916500198907,7608.2120947667545
129661,Food Services,10,576024,BC,1144.6063302694538,7242.237803518601
128157,Agriculture,NA,11036745,AB,2083.1095327293997,11584.262579627033
124361,Food Services,21,822238.7999999999,AB,524.0673055789997,2104.026217507253
121816,Food Services,14,704808,BC,2299.591176158285,1858.7781228069216
125412,Food Services,10,476420,BC,7661.860716354028,2198.7167203383406
124694,Construction,86,3637359,BC,19672.721536254852,2299.335643318394
124418,Healthcare,238,13054446,BC,4575.935494381344,9078.643433719839
126704,Education,29,1300821,AB,10519.335354455121,2891.354654722069
126124,Food Services,20,1081945,BC,1935.2668776070059,0
124367,Healthcare,1164,57137796,AB,14741.787150761036,8523.762781032434
126365,Construction,50,3094869,BC,31433.275241743806,2112.913797156429
128309,Education,13,900072,BC,1959.5348623357495,9184.876369609823
124798,Finance and Insurance,22,NA,BC,1034.18227501644,2457.6716482556803
128363,Healthcare,19,1008546,AB,5784.688881858192,5755.949395005656
123012,Food Services,171,4863059.399999999,AB,2992.282044738446,1684.8938938599813
124187,Food Services,15,388870.8,AB,700.1213111844912,4624.05490595238
121882,Food Services,45,1333164.5999999999,AB,701.4493151492492,2249.7224932509434
126480,Healthcare,85,4821892,AB,7616.900451679734,1774.9531714127165
124857,Construction,238,14474893,BC,8232.24867185172,7651.5822697603535
126636,Education,13,346958,BC,6335.409400908365,1574.7193767131337
120856,Construction,63,2857131.08,AB,5865.260025967028,2239.4211882997542
121042,Finance and Insurance,97,8223259.5,AB,3507.0026625845285,9260.229783677543
120357,Healthcare,99,5405577,AB,3292.7366611041407,3567.430788211008
123160,Construction,58,2167587,BC,5999.849787862733,1275.2819533447143
124563,Education,84,4864381,AB,8453.481022678325,1698.0259625181034
123059,Food Services,10,248378.4,AB,1077.370691315789,1722.4475361916511
121062,Food Services,16,735206,BC,2310.340061475898,1579.6580112396396
125563,Agriculture,69,2926348,BC,1478.369178247903,1038.5068602561776
122083,Food Services,16,577566,AB,2509.528938156484,0
121854,Food Services,10,453189,BC,1469.7642987945242,2138.7119369497677
126162,Finance and Insurance,23,2118450,AB,10356.782887603404,8478.61402457294
127979,Healthcare,21,1360019,AB,3537.9841310168204,1435.7593488411599
129470,Food Services,38,NA,BC,5610.731712936402,2099.6034876002373
124214,Agriculture,18,1062636,AB,575.7169097942347,1710.45361158361
123097,Finance and Insurance,50,3971589,AB,2937.649383167787,2232.005979250682
123449,Finance and Insurance,10,579088,BC,2349.54387403701,6633.233774567453
126793,Education,45,2784059,BC,1627.8453298485204,0
128394,Construction,121,4365427.08,AB,3155.7889856196093,11209.991933570334
126811,Finance and Insurance,24,1176571,BC,17585.871948978773,5561.951086759951
129319,Healthcare,41,3106232,AB,8679.99490132772,1652.0160682787307
129479,Finance and Insurance,44,2156040,BC,780.1421002986209,1871.9707343145794
120190,Education,19,1001775,AB,4620.765703610968,4874.517200127484
122313,Food Services,25,1059093,BC,1555.4403214415622,1692.6582480694412
126769,Construction,96,4224295.84,AB,3443.858495004247,10438.89845513766
129179,Construction,101,2892518.2,AB,8307.872492723056,11770.8173869311
127365,Construction,163,6936727,BC,6864.439725297476,0
121084,Healthcare,164,7904192,BC,12281.352309386197,5375.574996718994
125770,Healthcare,182,9828684,AB,12572.470428222585,7960.55061602313
128693,Food Services,NA,5072263.8,AB,1682.0877051494788,1238.8753626391558
121952,Education,35,1068148,AB,1198.8232787516135,0
127673,Food Services,10,315289.2,AB,616.3559563239013,6426.322418266901
128153,Food Services,162,9945848,BC,2121.534420317271,1864.1888651089794
127784,Construction,42,1424890,BC,12562.246198333736,1877.4492691861308
121887,Finance and Insurance,13,625548,BC,1491.5912481971525,1363.5953971474062
123772,Finance and Insurance,18,493978,BC,3749.487191008428,1858.9177376860052
122499,NA,14,546585.6,AB,635.4980652605992,1806.230050008275
120552,Food Services,10,241567.19999999998,AB,643.130952616004,0
121280,Food Services,50,2009523,BC,3509.7722359243744,428.8741054844798
126015,Healthcare,274,10750692,AB,8234.436814680226,1468.9327856287941
129090,Healthcare,50,2834512,AB,4664.001483609481,6039.0396014561165
121842,Finance and Insurance,19,1673808,AB,8373.41745418152,7005.1016931652775
129360,Education,NA,3965862,BC,15861.38745032763,9199.436708731384
124260,Agriculture,27,838696,AB,10710.4313951185,1340.8454247547525
121893,Finance and Insurance,NA,6239724,AB,1559.8854668327158,8240.97051228862
120733,Food Services,49,1531775.4,AB,0,12005.29173307477
126732,Construction,258,7872020.72,AB,0,1562.7218511832493
129929,Food Services,10,554720,BC,1201.3379455588422,2790.989864686917
120617,Food Services,20,1460761,BC,1383.6446874770465,7564.534651047779
123677,Education,14,902089,BC,2100.9126099277923,2071.9077685077746
120556,Construction,171,7233188,BC,11875.673812922978,9077.341834651404
125224,Construction,341,12910884,BC,12726.985906576232,1717.2932493674286
127392,Healthcare,101,6283966,BC,2254.803556379524,1079.0290505022522
127508,Food Services,56,3399772,BC,1063.3449666954918,0
123137,Healthcare,63,NA,AB,6655.299398080545,1590.660054015485
120751,Food Services,129,8373858,BC,2589.2621760226684,2090.325084489067
124913,Food Services,80,NA,BC,3895.4330711868106,4862.578527373209
123745,Education,20,707997,BC,1601.604440102197,0
128865,Food Services,284,NA,BC,3682.03721783629,1920.6729663224226
127287,Food Services,NA,1286556,BC,3589.1111572827917,2437.672358121236
129485,Food Services,45,2245863,BC,5987.974106827592,2261.453963538421
122471,Finance and Insurance,221,19504311,AB,4963.752221982403,2605.0895225715167
129237,Food Services,11,641943,BC,2091.5417635000776,1763.8617240938663
125439,Food Services,33,852652.7999999999,AB,804.8180696080575,3087.9270266964604
126411,Food Services,24,1521161,BC,1008.132437015939,1775.028841124445
125891,Food Services,48,2018289,BC,1696.7664167956475,2484.249952769344
127779,Food Services,55,1631687,BC,1945.8807956839057,1743.1041833733148
128109,Healthcare,232,11897258,BC,9925.162412808571,1455.3370258218913
124665,Education,10,605436,AB,3163.5992363059704,11012.61151001417
123625,Construction,12,535111.4400000001,AB,18566.203574274376,2309.2028632967435
126305,Agriculture,71,3040163,AB,474.73699799503305,0
125555,Construction,57,3659665,BC,14049.724910355628,0
129665,Education,10,526676,BC,1917.274598035601,2884.5867715144864
121973,Construction,216,9883943,BC,51830.25850399685,0
127857,Finance and Insurance,56,4430362.5,AB,0,4659.256454046028
120486,Food Services,65,3080110,BC,0,2906.8977221013256
120444,Finance and Insurance,26,1552006,BC,1856.8918035253962,1334.3871598421429
127371,Finance and Insurance,41,2616679.5,AB,5985.439332607792,5352.43508842199
122014,Healthcare,77,3687119,AB,4826.601046783649,5366.038936709742
121067,Food Services,22,1237479,BC,849.0722053722614,5165.496137753032
122380,Food Services,19,477150.6,AB,477.287330655643,3100.0500060190993
123313,Food Services,10,296607,AB,698.3144766554224,2543.338701806792
120139,Finance and Insurance,NA,1820597,BC,928.0035975124388,4500.54143408704
127316,Healthcare,33,1842237,BC,4507.465808734605,3614.149832371762
129117,Construction,NA,29178515.84,AB,27137.276952644876,1639.7822010419081
122615,Healthcare,NA,15625578,BC,10388.818047483654,1787.2730720440775
125666,Agriculture,NA,4766652,AB,3347.979547190929,9870.166821604298
123022,Finance and Insurance,50,NA,AB,0,8163.3663305887
129586,Food Services,10,375712,BC,918.1579766616053,2212.1353770548913
125062,Education,10,615067,BC,1929.382144613628,2244.2319576064792
129001,Construction,27,1744451,BC,12682.031100464566,2648.9980122157467
122411,Food Services,68,2844384,BC,1244.124240171625,1383.63246638479
129985,Food Services,26,1919430,BC,1098.573804461394,2407.5718364807863
127187,Finance and Insurance,23,1004601,BC,0,1926.2662400543957
124933,Finance and Insurance,13,635621,BC,3646.7217618113846,2546.3097890047948
127759,Food Services,34,1809477,BC,965.0208348588553,2835.7725964568117
120464,Healthcare,200,8560663,BC,4047.778184409613,8074.895707781826
127415,Food Services,13,555607,BC,2286.113857934294,2311.419719467467
122015,Construction,46,1946136,BC,4181.63333776863,2321.8580144126954
127497,Healthcare,87,4897638,BC,9243.43454232663,2188.2249724195717
124467,Agriculture,209,10887651,BC,6061.682076038355,1152.553964358777
129212,Food Services,10,323647.2,AB,1790.1708320702826,1209.0391117680629
123226,Food Services,17,565338.6,AB,992.3624910980183,1603.8923420780754
127323,Education,54,3113013,AB,2036.7676553406266,8573.843864501423
127419,Food Services,10,491986,BC,698.6306941969947,7328.327982073627
120787,Finance and Insurance,29,NA,BC,3291.5889820070806,1410.825379334376
125843,Finance and Insurance,10,413805,BC,2333.044454720024,8840.663017541554
120361,Finance and Insurance,NA,1318312.5,AB,1167.8917561031892,2094.9274536582147
122587,Food Services,43,2912541,BC,1590.1583382964823,1498.4197751656461
126848,Construction,257,9861538.08,AB,18495.475689774343,6826.215706189878
121420,Finance and Insurance,42,1799453,BC,1108.6975969933055,1792.6587527573702
124872,Finance and Insurance,85,3611137,BC,1134.9126080583533,1477.6854452046327
125034,Food Services,19,406153.8,AB,1026.258393454253,2293.2454697724825
126126,Food Services,20,848559.6,AB,1119.2002000707535,1330.9541540295654
124148,Food Services,179,5153840.399999999,AB,2473.015238425612,8303.447407063542
125377,Food Services,25,601173.6,AB,583.6675134052746,2059.7868769521
121925,Finance and Insurance,65,3547231.5,AB,1747.6921733777287,1635.199878349492
123241,Construction,16,577602.28,AB,3240.3354760615134,7984.3000644100875
127352,Construction,34,1909354,BC,9013.362729618282,0
124040,Construction,75,2899788.36,AB,3408.138589988423,2312.8633335673235
128293,Agriculture,19,884345,AB,3565.682837964576,1484.5133762786936
129941,Healthcare,78,5144651,BC,1771.3667319741007,0
126444,Healthcare,20,959308,AB,6938.261281318975,1315.4159607766744
121457,Education,13,744786,BC,1198.228875625664,2067.0261199935017
127389,Food Services,10,245679,AB,1764.3545625857355,4479.036880040154
125926,Construction,66,3637304,BC,6908.316041003727,4886.148320416072
125701,Finance and Insurance,31,1905070,BC,723.3597144205902,1494.6248203858324
127628,Education,38,2814164,BC,9562.676235977866,8169.086497497391
120420,Construction,325,11232637,BC,7562.411424448841,11690.759880816218
120803,Finance and Insurance,11,910726.5,AB,2558.266213523064,5532.823237826386
124820,Food Services,12,247144.19999999998,AB,1480.192907031857,6839.778443138337
123321,Finance and Insurance,34,NA,BC,3887.6906401208275,1205.849834871192
127117,Agriculture,47,2294005,AB,172.0727240197672,2407.5104832074944
125580,Finance and Insurance,11,456845,BC,1951.3409359741622,1699.052456277528
122998,Food Services,NA,263865.6,AB,645.8242643794448,0
121906,Food Services,10,325429.8,AB,312.713893845275,6059.691919466408
122044,Healthcare,30,1574704,BC,6983.329038327475,1722.5470673251234
128417,Finance and Insurance,NA,747133.5,AB,10041.851189592386,2069.819188219338
120721,Food Services,15,830331,BC,1386.8277190634303,4130.975595657364
121452,Construction,160,5229044.72,AB,8403.63678776619,0
120484,Finance and Insurance,NA,4017498,BC,2705.4671390751364,8947.491256285886
124785,Finance and Insurance,14,1097428.5,AB,14552.822434363668,1932.0186395557132
123684,Healthcare,163,6130903,BC,9111.765030150804,1154.4048070862095
129178,Finance and Insurance,15,1268946,AB,4873.013707804842,2583.0085888640224
121450,Healthcare,172,10882178,BC,5884.059573071407,9353.855716920327
127056,Food Services,13,675274,BC,1978.480460471362,2049.9643745264934
124122,Construction,234,11878836,BC,19795.08576857838,1816.6384252817224
128198,Finance and Insurance,37,2869374,AB,6632.4561573127985,1842.0096439893018
125679,Construction,66,2790862,BC,9487.672117475604,2310.8660092673854
123275,Food Services,35,1634606,BC,2007.932554381275,2107.062823034769
129079,Finance and Insurance,32,2901582,AB,3839.3329270201953,2436.0219563069118
122631,Food Services,14,NA,BC,2326.1168763813976,1902.2713990459317
127848,Finance and Insurance,47,3626274,AB,0,1708.476397470897
121625,Food Services,58,1771921.2,AB,455.8085859188148,5602.986371147862
123473,Finance and Insurance,10,921594,AB,3659.904657491854,2255.759553372292
121786,NA,35,NA,AB,3002.3072870894816,6199.09411497531
128266,Agriculture,NA,516576,BC,2741.029242714798,1459.8325479726216
127625,Construction,31,1178426.36,AB,10779.402767985404,1882.6125946448199
128663,Food Services,10,NA,BC,5354.601999259952,1866.85327829394
127322,Finance and Insurance,22,1105989,BC,2168.474964135596,1033.6828158451228
124146,Food Services,10,302277.6,AB,2404.9676563271514,2708.2639488894292
129770,Construction,87,3626646.2800000003,AB,8845.952051411126,2064.6590275545573
128070,Food Services,NA,13185078,BC,3892.2455064856345,8828.896171287433
123498,Construction,25,866718.4400000001,AB,8369.635215101729,1497.5286248356076
120828,Food Services,68,NA,BC,1744.6141356741582,967.1557993241552
120964,Healthcare,38,1701425,AB,10223.688583716063,13211.057273619452
127900,Food Services,21,643138.2,AB,287.4405880476069,2116.450051300018
120153,Finance and Insurance,248,13060957,BC,5675.594898984933,9509.064153583075
122835,Education,19,855352,AB,1839.5499388952908,2809.526182839439
123795,Education,89,5535085,AB,11127.808730593259,1929.5513820625451
129068,Education,39,2314093,AB,2399.250819178057,7792.676824666106
125029,Construction,51,2766941,BC,4137.562844346745,0
123851,Construction,10,573477,BC,5869.487928857762,1767.2074043047674
120896,Finance and Insurance,16,562256,BC,2190.48341831154,1367.791507520257
121654,Food Services,10,458736,BC,9752.624361238555,649.1501144610504
126253,Agriculture,332,20368223,BC,2295.6575986029834,4831.408146927071
129491,Food Services,10,323899,BC,2815.8535333732434,1298.0200613050906
121861,Construction,1496,72246958.88,AB,42179.36183456482,8813.973226376607
120816,Finance and Insurance,13,715395,AB,2938.3220438103826,0
129873,Healthcare,39,2463767,AB,2893.046692752567,1828.763413889809
123943,Food Services,41,1692990,AB,2695.1119832564095,5355.24671858204
121902,Agriculture,39,2474736,AB,1393.996189488726,1764.1025829534515
125594,Food Services,10,498171,BC,690.1813564477418,1860.6271844664993
128407,Food Services,15,1023966,BC,840.2297207251169,1496.1870570920062
121120,Agriculture,58,3557138,AB,720.1543159846365,0
125245,Construction,122,3919449.96,AB,5446.850392683313,9436.216046579842
122352,Finance and Insurance,112,3745588.5,AB,2115.6074315991177,4347.1137994190685
123897,Education,105,5228538,AB,1521.3192973057191,932.7445535031385
122747,Healthcare,70,3117325,BC,2262.3980198729246,12083.325846912669
123396,Food Services,NA,3300477,BC,4533.34143951575,10030.486023868616
129896,Healthcare,51,NA,AB,3479.788713815354,2341.184312717887
124212,Food Services,10,369184.8,AB,1299.1732974915128,1293.5428297229705
124770,Food Services,NA,1347696,BC,679.9067726362082,1340.6176432336845
123879,Education,18,840455,BC,1278.3562698932958,1412.108075754945
126997,Healthcare,NA,4257514,BC,9561.962421217338,752.7336742518623
122984,Agriculture,13,744444,AB,2676.537585917841,1625.889288341855
122358,Education,10,446753,BC,952.4439819647909,2471.843734704918
126389,Education,108,3638809,AB,1955.8009455533465,1667.8304113588085
120762,Healthcare,87,5481566,AB,9161.05571168151,1637.7800856676256
120766,Healthcare,107,5776701,AB,22298.526552965923,2129.9732585950323
126502,Finance and Insurance,154,8338176,BC,12823.20527554921,10154.26358875205
126226,Finance and Insurance,NA,544665,BC,2668.214754264597,2133.726194335987
126079,Food Services,NA,3543628,BC,1713.413517886378,9309.566409436684
121970,Food Services,46,1707002.4,AB,544.0209902187722,2409.671341932816
129410,Food Services,28,1673989,BC,2252.8731831465548,2565.071724699339
129084,Education,19,925559,AB,1474.2571275421055,2315.5488411007846
122249,Food Services,NA,760507.2,AB,429.20032033338975,0
124591,Construction,96,4118722.72,AB,4158.006389737854,1820.5786329006762
126889,Food Services,76,NA,BC,3524.5900039116223,1419.317548061137
123667,Healthcare,NA,1547707,AB,9813.66365821368,2542.4816060813932
125732,Healthcare,84,2578566,BC,17216.866577125187,7820.715839749493
121918,Food Services,90,2530383,AB,1170.048905292464,7174.787608710667
129933,Construction,169,8433184.2,AB,3954.292366167786,1021.695644410188
125210,Education,38,1392241,AB,1246.1817392028734,2172.703925609338
127860,Food Services,26,598043.4,AB,781.7033461801537,0
128241,NA,18,575616,AB,3134.7997943127957,1967.014560717593
123303,Finance and Insurance,NA,733769,BC,1505.8117206432041,7780.889285167338
128964,Construction,200,5733674.08,AB,8505.636842483043,6643.289297482141
122480,Healthcare,101,5059085,BC,2061.243632292202,703.6200271046471
122674,Food Services,35,1009095,AB,1162.0192828103968,5291.031656749035
125315,Construction,23,868309,BC,11883.370086140723,4700.289638300686
125521,Food Services,16,719890,BC,0,1483.9766709990224
127622,Food Services,10,353374.8,AB,476.8268135780435,1337.4945419726337
126980,Finance and Insurance,16,505500,BC,2496.3286666133527,1519.0671613968157
123886,Food Services,26,771007.2,AB,1088.534650459049,1572.438702533455
120664,Food Services,84,4467188,BC,5044.628512796942,2415.5279565687897
124708,Food Services,18,666063,BC,5034.723276778732,2008.7800438702134
121018,Finance and Insurance,19,1241963,BC,1956.4902054089816,2239.8047674739946
124409,Finance and Insurance,45,1792496,BC,0,2052.4512816653764
121419,Food Services,32,939507,AB,781.7166030791171,2011.7767357506873
127163,Healthcare,59,2640222,BC,0,0
125458,Finance and Insurance,16,976959,AB,6499.595816285911,5652.333815733993
122184,Finance and Insurance,13,441659,BC,2988.9114741878366,2004.6916039005923
123078,Construction,51,1406541.8800000001,AB,3531.7263584689085,824.7415463378723
126564,Construction,NA,9079990,BC,31721.24896146347,0
127440,Food Services,29,1418890,BC,1888.9413494324529,2639.690612377376
129695,Finance and Insurance,NA,2175715.5,AB,1338.8080348646781,5015.924666948521
123764,Healthcare,NA,1853334,BC,15874.798069513889,1789.2426639108746
123992,Healthcare,66,3675039,BC,5368.272300508297,1512.2367403782687
128943,Food Services,10,495160,BC,4177.3329449401235,2682.5640717095202
125946,Food Services,27,1905754,BC,2362.7383041738417,885.0494827530255
120743,Construction,NA,1946232.32,AB,26466.793444926756,3328.6702908414004
120971,Agriculture,167,9591717,AB,539.962523845465,10680.746172861484
128288,Finance and Insurance,10,662665.5,AB,3058.261310927237,1843.6697275835538
128846,Construction,NA,11289578.08,AB,16393.55188019361,11385.04515415843
123579,Construction,49,2385238,BC,15852.10773491079,8158.003461127
121521,Healthcare,110,6595946,AB,5953.9904261224565,2152.256842056892
128814,Healthcare,325,14538165,AB,3730.232211352164,5749.435231613467
120931,Construction,95,4798918,BC,3697.400980506388,6450.817036844797
127820,Food Services,10,249678,AB,1795.144253125987,2004.4761551106717
125858,Healthcare,24,1277217,AB,3824.129080401325,1608.8488284049981
120520,Finance and Insurance,10,609914,BC,718.5733593914637,1184.712421849862
120119,Food Services,14,707157,BC,1744.2530003087707,1842.6755864429738
129047,Food Services,45,1373238.5999999999,AB,2863.283797385082,2860.9479173286986
124376,Construction,49,2616374,BC,7872.984488893866,6091.814303432435
123502,Food Services,10,NA,BC,2582.9479634272316,2373.977250195176
127216,Education,65,1882242,AB,2158.2215639532224,7945.949256991718
126050,Food Services,45,1279656.5999999999,AB,989.4900175342566,1623.7030184617556
123350,Food Services,10,331655.39999999997,AB,1145.2464974508177,0
120241,Education,NA,809701,AB,0,1610.8959868797729
123088,Food Services,27,1674710,BC,848.9305977353798,4326.566635389443
128253,Construction,46,1551830,BC,7203.294327098916,7630.5604134054165
126310,Finance and Insurance,21,2181940.5,AB,6063.77273919481,1132.2690229684472
122257,Construction,72,2926779.7600000002,AB,5976.1422159622925,1493.5852401210059
124572,Food Services,10,378096,AB,427.04420520391324,2329.960706847191
128326,Agriculture,97,4315713,BC,3600.7314378489764,1790.0157840639429
127892,Food Services,188,7571902,BC,3164.0332339700058,6570.4975664993835
128767,Construction,NA,1757899,BC,7221.797210763006,1584.2082014152136
127318,Food Services,10,281421.6,AB,269.3302776819572,1074.1819378341227
124062,Food Services,14,347787.6,AB,486.5236412748402,714.3112315348606
127485,Healthcare,156,8273841,AB,3375.661710819757,1097.257139302245
122575,Finance and Insurance,10,252415,BC,2821.1416004193175,4315.703779528403
128977,Finance and Insurance,74,3267799,BC,3308.841755195397,7975.499807470603
126898,Agriculture,62,4589961,BC,7797.7903312240405,1797.229584239454
123050,Food Services,51,2444718,BC,2256.6695382318694,1635.044547426848
126475,Finance and Insurance,36,1877897,BC,2627.182154699422,1735.490755400253
122484,Finance and Insurance,46,3949930.5,AB,5394.239341142323,2096.4893473360103
129534,Finance and Insurance,68,5027518.5,AB,2410.6470117730987,1589.921949014397
126972,Healthcare,229,15208797,AB,6258.061308957328,2175.0839763357826
129973,Construction,51,2830513,BC,14312.193045926195,8241.620064195922
129153,Education,10,521842,BC,1549.9559481994625,1776.2354146993775
128473,Food Services,22,763033.7999999999,AB,653.5829522440307,1394.763658939618
122914,Food Services,NA,1601581.2,AB,1148.6941711466318,0
127126,Finance and Insurance,67,5840785.5,AB,1607.781688787386,8738.845309567047
120604,Food Services,104,NA,AB,5547.103373318522,4871.116541952568
122431,Food Services,30,1185989,BC,3500.8329935760707,1379.8563896432734
120934,Finance and Insurance,40,2249179,BC,1161.459732088121,1132.3541593204454
122140,Healthcare,64,2879524,BC,3443.0998148747144,1878.909547718586
120994,Healthcare,NA,7442867,AB,5212.348390958437,2836.391396002146
121314,Food Services,22,884821,BC,1304.915812126983,0
125084,Construction,68,NA,AB,8626.405284686733,5471.6601883148105
124525,Food Services,103,3734175.6,AB,1331.1489791281076,2316.78488765352
120639,Finance and Insurance,96,8512852.5,AB,2044.9691894074163,3066.492717037086
127843,Healthcare,549,24955496,BC,9214.599059230295,3607.1476287336573
123453,Finance and Insurance,16,1012775,BC,2479.3466633251423,1504.4189722363556
126682,Healthcare,120,4632830,AB,26986.43583551773,6798.890308830527
129156,Food Services,10,NA,AB,852.9094990903205,1431.452713505656
125124,Finance and Insurance,16,839439,BC,4017.106559977575,1995.499486688737
123090,Food Services,46,1433415.5999999999,AB,1387.8029749623645,3161.7533065226503
128857,NA,192,17299192.5,AB,2355.8471109607335,11969.212067676901
128792,Food Services,61,2379793.1999999997,AB,869.7340721081772,4410.038977972504
123883,Food Services,38,1773935,BC,2161.1408771314063,4949.875432805454
124341,Finance and Insurance,71,4592620,BC,1408.8838788597016,9466.184053568453
123742,Finance and Insurance,16,NA,BC,3238.006211144113,2135.3356408123714
121436,Food Services,111,NA,AB,1445.4779418096782,8376.885105485753
126307,Healthcare,141,6495189,BC,0,10484.297681018996
122458,Education,15,1029534,BC,18633.768774002434,1552.320954037912
120095,Healthcare,NA,2488454,AB,4222.653446125225,5466.499481767288
123285,Construction,75,3233532,BC,4267.845058228746,1567.8658414718975
120537,Healthcare,16,784907,AB,4233.734383821023,0
121917,Education,11,NA,BC,6165.172595773146,0
121333,Food Services,NA,578617.2,AB,302.45628016652984,1746.0184422216662
123901,Construction,39,1364322.36,AB,3799.225131044577,1232.447435792823
123204,Food Services,10,316533.6,AB,746.5847138907674,2305.548803604425
129767,Food Services,33,1580155,BC,1421.9464436242743,2777.430838292906
129112,Construction,48,1949317.16,AB,3609.795615110187,1749.406163435438
125401,Finance and Insurance,79,6963591,AB,2317.3635920304223,11247.244339505874
121575,Education,119,4560916,BC,2914.4338782683258,2252.549529116006
128906,Education,95,4982421,BC,2485.1808728746773,0
126833,Finance and Insurance,24,1416200,BC,4346.5937077968765,1680.1275719301407
125052,Construction,109,4897355,BC,25939.340729395775,1895.2113141975876
121712,Food Services,32,844615.2,AB,1659.1462233464283,4590.821025326896
127172,Food Services,19,1044594,BC,1877.1662317344737,998.3414277616151
123820,Education,11,481734,BC,3035.3047012716156,787.6039932519191
121021,Healthcare,NA,14120276,AB,5534.790690684746,9242.24333522887
121234,Construction,48,1796136.12,AB,5656.28459579183,2720.0893682601377
126598,Finance and Insurance,45,NA,BC,3191.7038384809002,11648.01129914768
121905,Food Services,70,2601525,AB,3506.7799406782956,1707.237059090086
122602,Agriculture,10,416881,BC,2789.0644825261406,2614.751336455679
123946,Food Services,10,338763.6,AB,1596.511618973127,1469.0507485603982
